GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "16980","Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",93.868,94.545,95.832,99.117,99.313,99.832,100.179,99.781,101.967,105.167,106.218,106.163,109.183,114.833,122.709
 "17020","Chico, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",88.626,90.911,91.149,94.732,97.835,96.204,96.891,95.713,95.360,100.767,106.445,105.891,106.439,111.715,120.995
 "17140","Cincinnati, OH-KY-IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.531,85.774,85.749,86.507,88.307,89.816,90.201,89.289,91.956,93.822,96.212,98.218,98.209,102.592,108.476
 "17300","Clarksville, TN-KY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.674,80.032,82.670,87.031,87.869,88.855,89.646,89.930,91.952,92.127,90.413,92.618,92.937,98.532,105.681
 "17420","Cleveland, TN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",78.360,76.989,78.956,80.464,84.372,86.331,86.667,85.679,87.031,85.188,90.016,89.785,90.802,95.640,103.550
 "17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.782,85.688,85.420,88.137,89.987,92.446,93.536,93.094,94.105,95.489,96.599,97.657,97.811,102.392,108.005
 "17660","Coeur d'Alene, ID (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.553,84.568,84.358,87.536,89.702,92.391,93.410,94.069,95.837,97.623,95.905,93.780,97.345,102.175,108.737
 "17780","College Station-Bryan, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.776,83.803,86.652,88.633,91.138,91.155,92.686,93.330,94.759,94.661,96.600,97.754,99.580,103.538,107.479
 "17820","Colorado Springs, CO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.372,90.285,89.711,95.084,96.617,96.987,98.122,97.013,97.235,101.947,99.865,103.848,103.123,105.285,112.371
 "17860","Columbia, MO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.438,83.170,84.262,85.372,88.369,88.664,90.265,89.086,89.691,91.091,93.512,95.715,95.422,97.574,102.120
 "17900","Columbia, SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.391,82.055,85.134,88.365,89.196,90.688,91.395,92.065,92.945,93.627,94.244,94.263,94.030,101.655,108.663
 "17980","Columbus, GA-AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",78.842,77.629,82.127,84.879,85.165,86.611,88.422,88.721,88.887,89.647,90.133,90.985,90.311,96.931,103.871
 "18020","Columbus, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",74.896,76.573,81.964,82.637,85.543,85.073,87.834,85.321,86.475,87.425,95.877,97.073,95.642,99.995,104.663
 "18140","Columbus, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.139,85.394,86.884,87.370,90.213,91.457,92.586,92.026,93.021,93.646,97.166,98.951,98.775,103.310,109.096
 "18580","Corpus Christi, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.759,82.487,86.683,88.241,90.298,93.088,93.789,93.559,95.726,96.785,95.862,98.296,99.420,103.197,108.620
 "18700","Corvallis, OR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",88.651,88.960,87.794,89.319,91.324,92.763,95.931,96.102,97.229,98.937,105.384,106.641,107.242,111.063,123.073
