GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "44940","Sumter, SC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5096460,5176871,5081014,5108980,5432979,5338315,5490295,5588694,5828736,5689844,5857918,6056148,6810194,6712370,6101861
 "45060","Syracuse, NY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",27398394,27853704,28411501,28765366,29804195,29135600,29803668,30022771,30254472,31265303,32092462,33723329,36250940,36500619,34801463
 "45220","Tallahassee, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",14382532,14437169,14813880,14995402,14567008,14239041,14714861,15239830,15440511,15970618,16970991,17761511,19266426,19605650,18710928
 "45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",112690103,110315706,118032265,124364296,121059315,118123073,123069661,130254448,138888059,145113686,152760112,158179241,161760583,175904172,171332844
 "45460","Terre Haute, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7203084,7112596,7093177,7263904,7303796,7197450,7260562,7513350,7638274,7778882,7593966,7690549,8500754,8920383,8418189
 "45500","Texarkana, TX-AR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5846994,5997420,6028765,6003296,6022196,5840360,5834566,6007132,6030357,6208962,6303125,6319645,6871719,7104817,6899202
 "45540","The Villages, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",2978513,3192300,3473252,3982863,4370449,4598213,4858105,5251976,5716337,6243118,6528481,7167521,8095914,8861008,9485084
 "45780","Toledo, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",27503933,27335239,27598570,28495629,28663039,28646344,29233024,30780883,31057805,31388541,31668990,32219805,34760237,35543836,33420130
 "45820","Topeka, KS (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",10382950,10347348,10227230,10590446,10589707,10432700,10558008,10971005,11208138,11384214,11355583,11588754,12406240,12817365,12431662
 "45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",21739924,19464747,20098382,20684251,21018559,20284525,21016376,21666821,21882680,21989786,23918791,24908456,25888710,26916197,25886841
 "46060","Tucson, AZ (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",40243337,37114350,37470204,37630454,37894665,38368353,39145300,40873892,42295300,43816397,46370269,47841729,52863237,55135449,53039836
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",52283811,46076763,46740908,50750436,54995600,59871944,62881181,57651604,50583766,53924809,58339789,59380609,59448228,62611330,61788151
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",9217802,9317165,9288962,9467570,9489490,9551044,9659121,10095443,9967248,10030521,10915731,10935510,11782675,11930167,11396863
 "46300","Twin Falls, ID (Metropolitan Statistical Area) *", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),4173111,4239788,4296329,4627830,4791646,5388671,5566218,5463043
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",10350015,9661013,10297146,11400577,11422349,11470827,12158551,11114180,10812887,12370023,13275057,13144209,13049319,14549468,15129337
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",42194050,40516439,42473040,43067884,43782459,42365813,44265646,46288127,47764236,48574785,48681799,49533713,50634288,52055652,49491056
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",11625949,11912868,12263108,12380228,12473368,12120626,12161131,12185308,12442303,12863444,12985653,13697548,14716245,15065076,14231209
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4894863,5139278,5115629,5394540,5117276,5178362,5289101,5564070,5630212,5836762,5904820,6009245,6735213,6700550,6120192
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",14961578,15267104,15438478,15891667,15858707,16169225,16561838,17415419,18174729,17851401,19474404,20705444,22397974,22681757,20064025
 "47020","Victoria, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4317879,3983468,4177742,4265694,4593885,4732551,4989676,4835464,4382391,4668970,4924637,5293531,5282399,5641436,5480828
 "47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5349597,5493496,5629714,5537167,5440114,5561540,5585709,5808739,5890427,6004816,5895331,6124222,6712520,6971855,6592774
 "47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",76900376,76973249,76337592,77124370,79010535,77834188,79161144,82051657,82797851,85400465,85113713,89282387,94520494,96273264,92209552
 "47300","Visalia, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",14562320,13920268,15328628,15533484,15226223,15672771,16976898,17626551,18511937,18399000,17437616,18212392,20943118,21576779,19054088
 "47380","Waco, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",8985756,9220840,9511191,9646211,9665559,9904517,10145747,10608269,10845860,11311668,11831772,12036889,12922257,13534578,13079709
 "47460","Walla Walla, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",2290283,2301829,2365027,2417732,2436523,2460563,2414859,2492411,2611956,2589351,2647422,2747223,3131229,3168433,2942230
 "47580","Warner Robins, GA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6679287,7023805,7186053,7168582,7058831,7078887,7336158,7651142,7701165,7846687,8083965,8584491,8989668,9495435,8766066
 "47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",309218270,308045125,321071951,337952424,348381413,332888616,341710261,358344085,373316000,389095996,391633012,405415934,411802750,426365423,410588086
 "47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7312655,7308373,7235112,7736378,7880370,7649203,7759808,8068032,7983995,8103247,8305561,8130405,8883433,9365900,9113081
 "48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5272034,5340456,5582686,5575917,5541289,5359570,5333758,5314756,5140866,5224002,5266497,5451903,6168737,6047624,5559366
 "48140","Wausau-Weston, WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7225434,7265619,7135606,7415791,7551881,7588149,8096551,8174563,8384673,8564579,8678851,8895620,9574138,9869926,9332811
 "48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4940192,4761591,4796813,5079876,4941950,4881495,4994185,5150407,5040710,5250578,5309366,5373056,5688210,5672719,5287762
 "48300","Wenatchee, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4216824,4199224,4380860,4416652,4704936,4670176,4925882,5146804,5426167,5399486,5465378,5556277,6151759,6377276,6012946
 "48540","Wheeling, WV-OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6586482,6285621,6027487,6202624,6165147,6207071,6432079,6594898,6562069,7169765,7655402,7372957,7269433,7387906,7039003
 "48620","Wichita, KS (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",30700088,29450652,28845650,31822801,32802332,32510757,33831204,33211686,32252110,33528329,34025353,34471563,35194099,36809457,36630594
 "48660","Wichita Falls, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7340963,6887722,6979367,7367303,7252311,7307355,7087466,6692342,6541093,6784276,7186726,7192237,7352866,7714656,7519837
 "48700","Williamsport, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4416886,4632837,4736529,4967835,5012816,4856761,4985548,4996833,4860147,4873021,5056904,5272066,5615908,5801436,5431649
 "48900","Wilmington, NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",10820923,10550013,10263847,10457794,10214732,10539263,11078339,11982347,12263061,12655856,13263285,14055693,15250787,15933706,15663043
 "49020","Winchester, VA-WV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5694787,5672072,5589413,5745891,5854539,5697989,6000292,6212241,6538860,6877053,6781037,7209966,7720232,7941699,7869551
 "49180","Winston-Salem, NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",28182216,27727992,27587375,26873221,27553199,26965206,28252300,29442405,29791878,31275234,31676738,33452792,35282396,36474328,34974824
 "49340","Worcester, MA-CT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",41381448,41318169,42452847,43149109,44311282,44020965,44560307,47034664,46225839,47648081,50000459,51891734,55395629,56844829,51143409
 "49420","Yakima, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",8805248,8503621,8945082,9012902,9428365,9361544,9724655,10254072,10423291,10539556,10420342,10902910,11769943,11999909,10832204
 "49620","York-Hanover, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",20372948,19661412,19920847,20429164,20118701,19443427,19948375,20560531,21196017,21242504,22372779,23118811,24383639,25224640,23887366
 "49660","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",23292624,22237448,22679507,24018838,23386225,23260313,23564967,24231303,24317263,24648451,24775325,24685801,27395729,27686490,25972714
 "49700","Yuba City, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6201074,6091247,6246956,6023172,5909786,6187676,6346292,6878777,7067644,7071351,6905582,7242750,8157073,8493656,7725726
 "49740","Yuma, AZ (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6209462,5963593,6289887,6478356,6386122,6606038,6549030,6881658,7246667,7492143,7704201,8009796,9321446,9414202,9344091
 "00000","United States", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45816,44204,44808,45956,46795,46357,47659,49394,49826,51004,52240,53662,56533,59110,56419
 "00999","United States (Nonmetropolitan Portion)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",41028,40235,40258,41622,42005,42081,42914,43962,44121,45065,45086,46232,50157,52138,49654
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42946,42228,41625,43007,42996,44251,45249,44244,42853,43217,45572,47268,51125,52687,50338
 "10420","Akron, OH (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",46572,43887,45209,45696,45638,45737,47076,48158,48667,49635,51210,52112,56011,58435,56462
 "10500","Albany, GA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",37615,38769,38481,39727,39292,38258,38635,39659,39410,40628,41105,43665,48017,48266,45890
 "10540","Albany-Lebanon, OR (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",34927,34502,36081,36267,36514,36404,37493,39585,40227,41154,40993,41650,44546,46968,43326
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",46419,46975,48904,48841,49761,48776,50622,52238,52422,54499,55335,56657,60742,62200,59924
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",40642,39257,39237,38413,38244,37590,39077,41157,42318,41746,44170,45450,49544,52881,49910
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",43966,45214,43455,45557,44941,43731,43961,44832,44172,44673,47071,47385,52372,52660,51580
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",47060,44886,46241,47027,46605,45979,47446,48640,49325,49457,51685,53650,57133,58426,55429
 "11020","Altoona, PA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",39789,41405,41317,42681,43159,42262,45012,45575,46381,47043,48431,49509,54360,56930,53473
 "11100","Amarillo, TX (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",43032,42478,44372,44913,44855,44591,45779,45430,44641,45968,48254,49807,52862,55459,53769
 "11180","Ames, IA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",49039,43524,41377,43417,45585,42129,43310,45524,45914,45461,44837,44472,47089,49788,49475
 "11260","Anchorage, AK (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",54604,50898,54909,55677,55103,53264,55874,57329,54150,54103,56071,57399,59187,58297,59145
 "11460","Ann Arbor, MI (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",48444,46318,50071,48520,50024,49444,49438,52998,55290,56549,57233,58492,62891,64707,63132
 "11500","Anniston-Oxford, AL (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",39375,40690,38607,37610,37336,36584,37307,38043,38213,39275,41131,40641,44249,47345,43815
 "11540","Appleton, WI (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",44562,44659,44675,46522,46995,46392,48030,50120,51223,52487,52544,53728,57084,58190,56537
 "11700","Asheville, NC (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",41592,41044,40144,40202,41019,40065,41630,44239,44230,45849,47543,49170,51559,53999,52687
 "12020","Athens-Clarke County, GA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",35480,34846,34518,35169,36110,35891,37806,39962,40101,41198,43299,44479,47449,47294,46054
 "12060","Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45699,45394,43613,46006,44616,44570,46661,49146,50162,51408,53144,54816,56442,58962,56079
 "12100","Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",40028,40155,39997,40990,40843,41987,42599,42426,42984,45513,45515,48977,50969,54436,49003
 "12220","Auburn-Opelika, AL (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",37380,37193,37162,36253,37140,36200,36945,39314,39359,39993,40420,41716,44396,46276,45498
 "12260","Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",39795,40367,39941,40347,39641,39164,40549,42149,42332,43818,44688,46632,50083,50028,46486
 "12420","Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",47450,45423,46004,48021,49622,49923,51560,52665,52232,55480,59395,60921,61080,66062,65662
 "12540","Bakersfield, CA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",33856,32132,34578,34575,35390,36007,37471,38551,38258,37289,36265,37605,42528,42554,37085
 "12580","Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",50523,48466,50215,49840,50882,50022,51368,52860,53594,53667,55531,57627,59776,61362,60234
 "12620","Bangor, ME (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",38730,40704,38305,39809,38346,36912,40219,41384,41908,41860,43078,42877,46485,48303,46391
 "12700","Barnstable Town, MA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",54136,54425,54115,57894,58017,57970,57132,58781,60117,60860,65201,67066,75342,76260,67574
 "12940","Baton Rouge, LA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45938,45936,45460,45975,46587,46108,46730,47321,47044,48453,50265,51267,54151,56137,53162
 "12980","Battle Creek, MI (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",37263,37046,38447,38447,38255,38321,38347,41385,41489,41897,41532,42232,46100,46439,43442
 "13020","Bay City, MI (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",38441,38703,40190,40531,40169,39708,40372,42967,43266,44305,44237,44743,50806,50722,48732
 "13140","Beaumont-Port Arthur, TX (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",41423,41747,42496,42129,43972,41725,44258,45953,44217,45656,46492,46606,49440,48409,46866
 "13220","Beckley, WV (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",39013,42784,40386,43585,43472,40223,40686,41394,42167,43450,44223,45820,48842,47832,46062
 "13380","Bellingham, WA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42493,39147,40507,40004,41870,41551,42540,44068,45529,45249,45349,47580,49951,51541,48115
 "13460","Bend, OR (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",41901,39257,39758,41424,43062,44317,44930,47652,50420,51372,52616,53816,58911,62799,57308
 "13740","Billings, MT (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45881,44101,45475,46148,48099,47952,49555,50537,50864,51140,53880,53522,58458,61603,60286
 "13780","Binghamton, NY (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",39090,39840,40066,40213,41408,40385,40617,41276,41269,42158,43094,45193,47326,49201,46230
 "13820","Birmingham-Hoover, AL (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",48214,46646,46616,46409,47726,46488,47835,50027,49705,51706,54461,55090,57219,60992,59002
 "13900","Bismarck, ND (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",49732,49943,54020,57321,58437,57789,60112,60262,57486,59123,60133,59234,63080,65641,65156
 "13980","Blacksburg-Christiansburg, VA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",36630,36993,35277,35564,36937,35300,36580,38165,39739,40368,40145,40925,43089,44720,43009
 "14010","Bloomington, IL (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45660,45730,45750,47802,46975,47497,46622,49472,50290,50731,51030,50794,56829,58773,54409
 "14020","Bloomington, IN (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",37045,35804,36066,36835,38059,37696,38525,40755,41711,44138,45253,46045,49233,51152,49937
 "14100","Bloomsburg-Berwick, PA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",39930,39745,41099,42662,42830,42495,43378,44246,45025,46124,47336,48862,52813,55070,51748
 "14260","Boise City, ID (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",40735,38084,38969,38863,39781,40520,41930,44203,45540,45381,47915,48570,52934,55883,54775
 "14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",58736,58526,60234,60795,61595,61452,62054,65563,64620,67176,68415,70712,72229,77463,72595
 "14500","Boulder, CO (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",54160,50287,53354,52811,53708,55306,57748,60999,62036,65194,69279,72254,77059,85153,85228
 "14540","Bowling Green, KY (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",38527,38099,37451,38235,38083,37334,38444,39890,40614,40550,40257,40860,43307,45733,43439
 "14740","Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",44667,44289,45225,44667,45471,45187,46085,46931,47049,47789,49417,52866,56634,59432,54170
 "14860","Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",94880,93663,100104,97357,94623,86436,89189,91685,92867,96005,103309,103706,102133,104041,98476
 "15180","Brownsville-Harlingen, TX (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",29048,29355,30061,29517,29481,30220,30679,31186,31196,31625,33386,33366,37983,39778,37744
 "15260","Brunswick, GA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42227,40834,39567,40790,40061,40104,40714,43620,44209,45517,46097,49262,52429,54895,51717
 "15380","Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42466,42743,44079,44649,45034,44147,45560,45875,46406,47904,48894,50517,55108,55110,51909
 "15500","Burlington, NC (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",40063,38903,38330,38276,38669,38184,39443,40076,40864,41268,42278,44109,47261,49621,45846
 "15540","Burlington-South Burlington, VT (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",47495,46131,47563,49540,49564,49341,52293,51620,52540,52095,53360,53947,55902,58389,54635
 "15680","California-Lexington Park, MD (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",50611,53677,52892,53103,52754,51476,52095,53712,54624,57353,56329,58743,61023,62133,57250
 "15940","Canton-Massillon, OH (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",41029,40373,40759,43045,43298,43263,44150,46030,45909,46974,47219,47964,52503,54061,51790
 "15980","Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",46201,46283,44951,46364,45631,44756,46800,48431,49099,51185,52484,54734,56826,57803,54019
 "16020","Cape Girardeau, MO-IL (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45489,44207,41833,42784,43638,43019,43488,46103,46808,47715,47142,45738,49333,49998,49203
 "16060","Carbondale-Marion, IL (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42218,41861,42944,41870,42265,42359,42377,44236,44817,47309,45289,45771,49631,52149,48172
 "16180","Carson City, NV (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",33240,48438,50543,47380,46802,44321,43539,44928,45718,46997,49871,49159,55383,58293,55785
 "16220","Casper, WY (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",65462,52914,58131,59669,64286,64717,71837,75640,63937,64271,69583,67015,65403,67463,64192
 "16300","Cedar Rapids, IA (Metropolitan Statistical Area)", ,MARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",48549,47908,48572,49743,50445,51941,51520,53227,54285,54087,54413,54793,57474,59502,58698
